"Feature","Item","Week","Monday","Tuesday","Wednesday","Thursday","Friday","Saturday","Sunday","Total"
"AWA",912,1,,,,,,,,0
"AWA",912,2,,,,,,,,0
"AWA",912,3,,,,,,,,0
"AWA",912,4,,,,,,,,0
"AWA",912,5,,,,,,,,0
"AWA",912,6,,,,,,,,0
"AWA",912,7,,,,,,,,0
"AWA",912,8,,,,,,,,0
"AWA",912,9,,,,,,,,0
"AWA",912,10,,,,,,,,0
"AWA",912,11,,,,,,,,0
"AWA",912,12,,,,,,,,0
"AWA",912,13,,,,,,,,0
"AWA",912,14,,,,,,,,0
"AWA",912,15,,,,,,,,0
"AWA",912,16,,,,,,,,0
"AWA",912,17,,,,,,,,0
"AWA",912,18,,,,,,,,0
"AWA",912,19,,,,,,,,0
"AWA",912,20,,,,,,,,0
"AWA",912,21,,,,,,,,0
"AWA",912,22,,,,,,,,0
"AWA",912,23,,,,,,,,0
"AWA",912,24,,,,,,,,0
"AWA",912,25,,,,,,,,0
"AWA",912,26,,,,,,,,0
"AWA",912,27,,,,,,,,0
"AWA",912,28,,,,,,,,0
"AWA",912,29,,,,,,,,0
"AWA",912,30,,,,,,,,0
"AWA",912,31,,,,,,,,0
"AWA",912,32,,,,,,,,0
"AWA",912,33,,,,,,,,0
"AWA",912,34,,,,,,,,0
"AWA",912,35,,,,,,,,0
"AWA",912,36,,,,,,,,0
"AWA",912,37,,,,,,,,0
"AWA",912,38,,,,,,,,0
"AWA",912,39,,,,,,,,0
"AWA",912,40,,,,,,,,0
"AWA",912,41,,,,,,,,0
"AWA",912,42,,,,,,,,0
"AWA",912,43,,,,,,,,0
"AWA",912,44,,,,,,,,0
"AWA",912,45,,,,,,,,0
"AWA",912,46,,,,,,,,0
"AWA",912,47,,,,,,,,0
"AWA",912,48,,,,,,,,0
"AWA",912,49,,,,,,,,0
"AWA",912,50,,,,,,,,0
"AWA",912,51,,,,,,,,0
"AWA",912,52,,,,,,,,0
"BF1",101,18,,,,,,,,0
"BF1",101,20,,,,,,,,0
"BF1",101,22,,,,,,,,0
"BF1",101,24,,,,,,,,0
"BF1",101,26,,,,,,,,0
"BF1",101,28,,,,,,,,0
"BF1",101,30,,,,,,,,0
"BF1",101,32,,,,,,,,0
"BF1",101,34,,,,,,,,0
"BF1",101,36,,,,,,,,0
"BF1",101,38,,,,,,,,0
"BF1",101,40,,,,,,,,0
"BF1",237,4,,,,,,,,0
"BF1",237,8,,,,,,,,0
"BF1",237,12,,,,,,,,0
"BF1",237,14,,,,,,,,0
"BF1",237,16,,,,,,,,0
"BF1",237,18,,,,,,,,0
"BF1",237,20,,,,,,,,0
"BF1",237,22,,,,,,,,0
"BF1",237,24,,,,,,,,0
"BF1",237,26,,,,,,,,0
"BF1",237,28,,,,,,,,0
"BF1",237,30,,,,,,,,0
"BF1",237,32,,,,,,,,0
"BF1",237,34,,,,,,,,0
"BF1",237,36,,,,,,,,0
"BF1",237,40,,,,,,,,0
"BF1",237,44,,,,,,,,0
"BF1",237,48,,,,,,,,0
"BF1",237,52,,,,,,,,0
"BG1",2110,14,,,,,,,,0
"BG1",2110,17,,,,,,,,0
"BG1",2110,20,,,,,,,,0
"BG1",2110,23,,,,,,,,0
"BG1",2110,26,,,,,,,,0
"BG1",2110,29,,,,,,,,0
"BG1",2110,32,,,,,,,,0
"BG1",2110,35,,,,,,,,0
"BG1",2110,38,,,,,,,,0
"BG2",2111,14,,,,,,,,0
"BG2",2111,17,,,,,,,,0
"BG2",2111,20,,,,,,,,0
"BG2",2111,23,,,,,,,,0
"BG2",2111,26,,,,,,,,0
"BG2",2111,29,,,,,,,,0
"BG2",2111,32,,,,,,,,0
"BG2",2111,35,,,,,,,,0
"BG2",2111,38,,,,,,,,0
"BH1",101,18,,,,,,,,0
"BH1",101,20,,,,,,,,0
"BH1",101,22,,,,,,,,0
"BH1",101,24,,,,,,,,0
"BH1",101,26,,,,,,,,0
"BH1",101,28,,,,,,,,0
"BH1",101,30,,,,,,,,0
"BH1",101,32,,,,,,,,0
"BH1",101,34,,,,,,,,0
"BH1",101,36,,,,,,,,0
"BH1",101,38,,,,,,,,0
"BH1",101,40,,,,,,,,0
"BH1",306,14,,,,,,,,0
"BH1",306,17,,,,,,,,0
"BH1",306,20,,,,,,,,0
"BH1",306,23,,,,,,,,0
"BH1",306,26,,,,,,,,0
"BH1",306,29,,,,,,,,0
"BH1",306,32,,,,,,,,0
"BH1",306,35,,,,,,,,0
"BH1",306,38,,,,,,,,0
"BR1",101,18,,,,,,,,0
"BR1",101,20,,,,,,,,0
"BR1",101,22,,,,,,,,0
"BR1",101,24,,,,,,,,0
"BR1",101,26,,,,,,,,0
"BR1",101,28,,,,,,,,0
"BR1",101,30,,,,,,,,0
"BR1",101,32,,,,,,,,0
"BR1",101,34,,,,,,,,0
"BR1",101,36,,,,,,,,0
"BR1",101,38,,,,,,,,0
"BR1",101,40,,,,,,,,0
"BR1",204,14,,,,,,,,0
"BR1",204,17,,,,,,,,0
"BR1",204,20,,,,,,,,0
"BR1",204,23,,,,,,,,0
"BR1",204,26,,,,,,,,0
"BR1",204,29,,,,,,,,0
"BR1",204,32,,,,,,,,0
"BR1",204,35,,,,,,,,0
"BR1",204,38,,,,,,,,0
"BR2",3036,14,,,,,,,,0
"BR2",3036,17,,,,,,,,0
"BR2",3036,20,,,,,,,,0
"BR2",3036,23,,,,,,,,0
"BR2",3036,26,,,,,,,,0
"BR2",3036,29,,,,,,,,0
"BR2",3036,32,,,,,,,,0
"BR2",3036,35,,,,,,,,0
"BR2",3036,38,,,,,,,,0
"BS1",101,18,,,,,,,,0
"BS1",101,20,,,,,,,,0
"BS1",101,22,,,,,,,,0
"BS1",101,24,,,,,,,,0
"BS1",101,26,,,,,,,,0
"BS1",101,28,,,,,,,,0
"BS1",101,30,,,,,,,,0
"BS1",101,32,,,,,,,,0
"BS1",101,34,,,,,,,,0
"BS1",101,36,,,,,,,,0
"BS1",101,38,,,,,,,,0
"BS1",101,40,,,,,,,,0
"BS1",154,14,,,,,,,,0
"BS1",154,17,,,,,,,,0
"BS1",154,20,,,,,,,,0
"BS1",154,23,,,,,,,,0
"BS1",154,26,,,,,,,,0
"BS1",154,29,,,,,,,,0
"BS1",154,32,,,,,,,,0
"BS1",154,35,,,,,,,,0
"BS1",154,38,,,,,,,,0
"BV2",3036,14,,,,,,,,0
"BV2",3036,17,,,,,,,,0
"BV2",3036,20,,,,,,,,0
"BV2",3036,23,,,,,,,,0
"BV2",3036,26,,,,,,,,0
"BV2",3036,29,,,,,,,,0
"BV2",3036,32,,,,,,,,0
"BV2",3036,35,,,,,,,,0
"BV2",3036,38,,,,,,,,0
"BZG",624,1,1,1,1,1,1,1,,6
"BZG",624,2,1,1,1,1,1,1,1,7
"BZG",624,3,1,1,1,1,1,1,1,7
"BZG",624,4,1,1,1,1,1,1,1,7
"BZG",624,5,1,1,1,1,1,1,1,7
"BZG",624,6,1,1,1,1,1,1,1,7
"BZG",624,7,1,1,1,1,1,1,1,7
"BZG",624,8,1,1,1,1,1,1,1,7
"BZG",624,9,1,1,1,1,1,1,1,7
"BZG",624,10,1,1,1,1,1,1,1,7
"BZG",624,11,1,1,1,1,1,1,1,7
"BZG",624,12,1,1,1,1,1,1,1,7
"BZG",624,13,1,,1,,1,,,3
"BZG",624,14,1,,1,,1,,,3
"BZG",624,15,1,,1,,1,,,3
"BZG",624,16,1,,1,,1,,,3
"BZG",624,17,1,,1,,1,,,3
"BZG",624,18,1,,1,,1,,,3
"BZG",624,19,1,,1,,1,,,3
"BZG",624,20,1,,1,,1,,,3
"BZG",624,21,1,,1,,1,,,3
"BZG",624,22,1,,1,,1,,,3
"BZG",624,23,1,,1,,1,,,3
"BZG",624,24,1,,1,,1,,,3
"BZG",624,25,1,,1,,1,,,3
"BZG",624,26,1,,1,,1,,,3
"BZG",624,27,1,,1,,1,,,3
"BZG",624,28,1,,1,,1,,,3
"BZG",624,29,1,,1,,1,,,3
"BZG",624,30,1,,1,,1,,,3
"BZG",624,31,1,,1,,1,,,3
"BZG",624,32,1,,1,,1,,,3
"BZG",624,33,1,,1,,1,,,3
"BZG",624,34,1,,1,,1,,,3
"BZG",624,35,1,,1,,1,,,3
"BZG",624,36,1,,1,,1,,,3
"BZG",624,37,1,,1,,1,,,3
"BZG",624,38,1,,1,,1,,,3
"BZG",624,39,1,,1,,1,,,3
"BZG",624,40,1,,1,,1,,,3
"BZG",624,41,1,1,1,1,1,1,1,7
"BZG",624,42,1,1,1,1,1,1,1,7
"BZG",624,43,1,1,1,1,1,1,1,7
"BZG",624,44,1,1,1,1,1,1,1,7
"BZG",624,45,1,1,1,1,1,1,1,7
"BZG",624,46,1,1,1,1,1,1,1,7
"BZG",624,47,1,1,1,1,1,1,1,7
"BZG",624,48,1,1,1,1,1,1,1,7
"BZG",624,49,1,1,1,1,1,1,1,7
"BZG",624,50,1,1,1,1,1,1,1,7
"BZG",624,51,1,1,1,1,1,1,1,7
"BZG",624,52,1,1,1,1,1,1,,6
"BZG",625,2,,,,,,,,0
"BZG",625,7,,,,,,,,0
"BZG",625,11,,,,,,,,0
"BZG",625,13,,,,,,,,0
"BZG",625,14,,,,,,,,0
"BZG",625,15,,,,,,,,0
"BZG",625,16,,,,,,,,0
"BZG",625,17,1,,1,,1,,,3
"BZG",625,18,1,,1,,1,,,3
"BZG",625,19,1,,1,,1,,,3
"BZG",625,20,1,,1,,1,,,3
"BZG",625,21,1,,1,,1,,,3
"BZG",625,22,1,,1,,1,,,3
"BZG",625,23,1,,1,,1,,,3
"BZG",625,24,1,,1,,1,,,3
"BZG",625,25,1,,1,,1,,,3
"BZG",625,26,1,,1,,1,,,3
"BZG",625,27,1,,1,,1,,,3
"BZG",625,28,1,,1,,1,,,3
"BZG",625,29,1,,1,,1,,,3
"BZG",625,30,1,,1,,1,,,3
"BZG",625,31,1,,1,,1,,,3
"BZG",625,32,1,,1,,1,,,3
"BZG",625,33,1,,1,,1,,,3
"BZG",625,34,1,,1,,1,,,3
"BZG",625,35,1,,1,,1,,,3
"BZG",625,36,1,,1,,1,,,3
"BZG",625,37,1,,1,,1,,,3
"BZG",625,38,1,,1,,1,,,3
"BZG",625,39,1,,1,,1,,,3
"BZG",625,40,1,,1,,1,,,3
"BZG",625,41,,,,,,,,0
"BZG",625,42,,,,,,,,0
"BZG",625,43,,,,,,,,0
"BZG",625,44,,,,,,,,0
"BZG",625,46,,,,,,,,0
"BZG",625,49,,,,,,,,0
"BZG",626,13,,,,,,,,0
"BZG",626,15,,,,,,,,0
"BZG",626,17,,,,,,,,0
"BZG",626,18,,,,,,,,0
"BZG",626,19,,,,,,,,0
"BZG",626,20,,,,,,,,0
"BZG",626,21,,,,,,,,0
"BZG",626,22,,,,,,,,0
"BZG",626,23,,,,,,,,0
"BZG",626,24,,,,,,,,0
"BZG",626,25,,,,,,,,0
"BZG",626,26,,,,,,,,0
"BZG",626,27,,,,,,,,0
"BZG",626,28,,,,,,,,0
"BZG",626,29,,,,,,,,0
"BZG",626,30,,,,,,,,0
"BZG",626,31,,,,,,,,0
"BZG",626,32,,,,,,,,0
"BZG",626,33,,,,,,,,0
"BZG",626,34,,,,,,,,0
"BZG",626,35,,,,,,,,0
"BZG",626,36,,,,,,,,0
"BZG",626,38,,,,,,,,0
"BZG",626,40,,,,,,,,0
"BZG",628,13,,1,,1,,1,1,4
"BZG",628,14,,1,,1,,1,1,4
"BZG",628,15,,1,,1,,1,1,4
"BZG",628,16,,1,,1,,1,1,4
"BZG",628,17,,1,,1,,1,1,4
"BZG",628,18,,1,,1,,1,1,4
"BZG",628,19,,1,,1,,1,1,4
"BZG",628,20,,1,,1,,1,1,4
"BZG",628,21,,1,,1,,1,1,4
"BZG",628,22,,1,,1,,1,1,4
"BZG",628,23,,1,,1,,1,1,4
"BZG",628,24,,1,,1,,1,1,4
"BZG",628,25,,1,,1,,1,1,4
"BZG",628,26,,1,,1,,1,1,4
"BZG",628,27,,1,,1,,1,1,4
"BZG",628,28,,1,,1,,1,1,4
"BZG",628,29,,1,,1,,1,1,4
"BZG",628,30,,1,,1,,1,1,4
"BZG",628,31,,1,,1,,1,1,4
"BZG",628,32,,1,,1,,1,1,4
"BZG",628,33,,1,,1,,1,1,4
"BZG",628,34,,1,,1,,1,1,4
"BZG",628,35,,1,,1,,1,1,4
"BZG",628,36,,1,,1,,1,1,4
"BZG",628,37,,1,,1,,1,1,4
"BZG",628,38,,1,,1,,1,1,4
"BZG",628,39,,1,,1,,1,1,4
"BZG",628,40,,1,,1,,1,1,4
"BZG",629,1,,,,,,,,0
"BZG",629,3,,,,,,,,0
"BZG",629,5,,,,,,,,0
"BZG",629,7,,,,,,,,0
"BZG",629,9,,,,,,,,0
"BZG",629,11,,,,,,,,0
"BZG",629,13,,1,,1,,,,2
"BZG",629,14,,1,,1,,,,2
"BZG",629,15,,1,,1,,,,2
"BZG",629,16,,1,,1,,,,2
"BZG",629,17,,1,,1,,,,2
"BZG",629,18,,1,,1,,,,2
"BZG",629,19,,1,,1,,,,2
"BZG",629,20,,1,,1,,,,2
"BZG",629,21,,1,,1,,,,2
"BZG",629,22,,1,,1,,,,2
"BZG",629,23,,1,,1,,,,2
"BZG",629,24,,1,,1,,,,2
"BZG",629,25,,1,,1,,,,2
"BZG",629,26,,1,,1,,,,2
"BZG",629,27,,1,,1,,,,2
"BZG",629,28,,1,,1,,,,2
"BZG",629,29,,1,,1,,,,2
"BZG",629,30,,1,,1,,,,2
"BZG",629,31,,1,,1,,,,2
"BZG",629,32,,1,,1,,,,2
"BZG",629,33,,1,,1,,,,2
"BZG",629,34,,1,,1,,,,2
"BZG",629,35,,1,,1,,,,2
"BZG",629,36,,1,,1,,,,2
"BZG",629,37,,1,,1,,,,2
"BZG",629,38,,1,,1,,,,2
"BZG",629,39,,1,,1,,,,2
"BZG",629,40,,1,,1,,,,2
"BZG",629,41,,,,,,,,0
"BZG",629,43,,,,,,,,0
"BZG",629,45,,,,,,,,0
"BZG",629,47,,,,,,,,0
"BZG",629,49,,,,,,,,0
"BZG",629,51,,,,,,,,0
"BZG",630,14,,,,,,,,0
"BZG",630,18,,,,,,,,0
"BZG",630,22,,,,,,,,0
"BZG",630,26,,,,,,,,0
"BZG",630,30,,,,,,,,0
"BZG",630,34,,,,,,,,0
"BZG",630,38,,,,,,,,0
"BZG",631,4,,,,,,,,0
"BZG",631,8,,,,,,,,0
"BZG",631,12,,,,,,,,0
"BZG",631,16,,,,,,,,0
"BZG",631,20,,,,,,,,0
"BZG",631,24,,,,,,,,0
"BZG",631,28,,,,,,,,0
"BZG",631,32,,,,,,,,0
"BZG",631,36,,,,,,,,0
"BZG",631,40,,,,,,,,0
"BZG",631,48,,,,,,,,0
"BZG",631,52,,,,,,,,0
"BZG",632,11,,,,,,,,0
"BZG",634,16,,,,,,,,0
"BZG",635,13,,,,,,,,0
"BZG",639,13,,,,,,,,0
"BZG",639,16,,,,,,,,0
"BZG",639,18,,,,,,,,0
"BZG",639,20,,,,,,,,0
"BZG",639,22,,,,,,,,0
"BZG",639,24,,,,,,,,0
"BZG",639,26,,,,,,,,0
"BZG",639,28,,,,,,,,0
"BZG",639,30,,,,,,,,0
"BZG",639,32,,,,,,,,0
"BZG",639,34,,,,,,,,0
"BZG",639,36,,,,,,,,0
"BZG",639,38,,,,,,,,0
"BZG",639,40,,,,,,,,0
"CBP",1023,17,,,,,,,,0
"CBP",1023,18,,,,,,,,0
"CBP",1023,19,,,,,,,,0
"CBP",1023,20,,,,,,,,0
"CBP",1023,21,,,,,,,,0
"CBP",1023,22,,,,,,,,0
"CBP",1023,23,,,,,,,,0
"CBP",1023,24,,,,,,,,0
"CBP",1023,25,,,,,,,,0
"CBP",1023,26,,,,,,,,0
"CBP",1023,27,,,,,,,,0
"CBP",1023,28,,,,,,,,0
"CBP",1023,29,,,,,,,,0
"CBP",1023,30,,,,,,,,0
"CBP",1023,31,,,,,,,,0
"CBP",1023,32,,,,,,,,0
"CBP",1023,33,,,,,,,,0
"CBP",1023,34,,,,,,,,0
"CBP",1023,35,,,,,,,,0
"CBP",1023,36,,,,,,,,0
"CBP",1023,37,,,,,,,,0
"CBP",1023,38,,,,,,,,0
"CBP",1023,39,,,,,,,,0
"CBP",1023,40,,,,,,,,0
"CBP",1024,42,,,,,,,,0
"CLU",1021,1,1,1,1,1,1,,1,6
"CLU",1021,2,1,1,1,1,1,1,1,7
"CLU",1021,3,1,1,1,1,1,1,1,7
"CLU",1021,4,1,1,1,1,1,1,1,7
"CLU",1021,5,1,1,1,1,1,1,1,7
"CLU",1021,6,1,1,1,1,1,1,1,7
"CLU",1021,7,1,1,1,1,1,1,1,7
"CLU",1021,8,1,1,1,1,1,1,1,7
"CLU",1021,9,1,1,1,1,1,1,1,7
"CLU",1021,10,1,1,1,1,1,1,1,7
"CLU",1021,11,1,1,1,1,1,1,1,7
"CLU",1021,12,1,1,1,1,1,1,1,7
"CLU",1021,13,1,1,1,1,1,1,1,7
"CLU",1021,14,1,1,1,1,1,1,1,7
"CLU",1021,15,1,1,1,1,1,1,1,7
"CLU",1021,16,1,1,1,1,1,1,1,7
"CLU",1021,17,1,1,1,1,1,1,1,7
"CLU",1021,18,1,1,1,1,1,1,1,7
"CLU",1021,19,1,1,1,1,1,1,1,7
"CLU",1021,20,1,1,1,1,1,1,1,7
"CLU",1021,21,1,1,1,1,1,1,1,7
"CLU",1021,22,1,1,1,1,1,1,1,7
"CLU",1021,23,1,1,1,1,1,1,1,7
"CLU",1021,24,1,1,1,1,1,1,1,7
"CLU",1021,25,1,1,1,1,1,1,1,7
"CLU",1021,26,1,1,1,1,1,1,1,7
"CLU",1021,27,1,1,1,1,1,1,1,7
"CLU",1021,28,1,1,1,1,1,1,1,7
"CLU",1021,29,1,1,1,1,1,1,1,7
"CLU",1021,30,1,1,1,1,1,1,1,7
"CLU",1021,31,1,1,1,1,1,1,1,7
"CLU",1021,32,1,1,1,1,1,1,1,7
"CLU",1021,33,1,1,1,1,1,1,1,7
"CLU",1021,34,1,1,1,1,1,1,1,7
"CLU",1021,35,1,1,1,1,1,1,1,7
"CLU",1021,36,1,1,1,1,1,1,1,7
"CLU",1021,37,1,1,1,1,1,1,1,7
"CLU",1021,38,1,1,1,1,1,1,1,7
"CLU",1021,39,1,1,1,1,1,1,1,7
"CLU",1021,40,1,1,1,1,1,1,1,7
"CLU",1021,41,1,1,1,1,1,1,1,7
"CLU",1021,42,1,1,1,1,1,1,1,7
"CLU",1021,43,1,1,1,1,1,1,1,7
"CLU",1021,44,1,1,1,1,1,1,1,7
"CLU",1021,45,1,1,1,1,1,1,1,7
"CLU",1021,46,1,1,1,1,1,1,1,7
"CLU",1021,47,1,1,1,1,1,1,1,7
"CLU",1021,48,1,1,1,1,1,1,1,7
"CLU",1021,49,1,1,1,1,1,1,1,7
"CLU",1021,50,1,1,1,1,1,1,1,7
"CLU",1021,51,1,1,1,1,1,1,1,7
"CLU",1021,52,1,1,1,1,1,,1,6
"CMP",1022,1,,,,,,,,0
"CMP",1022,2,,,,,,,,0
"CMP",1022,3,,,,,,,,0
"CMP",1022,4,,,,,,,,0
"CMP",1022,5,,,,,,,,0
"CMP",1022,6,,,,,,,,0
"CMP",1022,7,,,,,,,,0
"CMP",1022,8,,,,,,,,0
"CMP",1022,9,,,,,,,,0
"CMP",1022,10,,,,,,,,0
"CMP",1022,11,,,,,,,,0
"CMP",1022,12,,,,,,,,0
"CMP",1022,13,,,,,,,,0
"CMP",1022,14,,,,,,,,0
"CMP",1022,15,,,,,,,,0
"CMP",1022,16,,,,,,,,0
"CMP",1022,17,,,,,,,,0
"CMP",1022,18,,,,,,,,0
"CMP",1022,19,,,,,,,,0
"CMP",1022,20,,,,,,,,0
"CMP",1022,21,,,,,,,,0
"CMP",1022,22,,,,,,,,0
"CMP",1022,23,,,,,,,,0
"CMP",1022,24,,,,,,,,0
"CMP",1022,25,,,,,,,,0
"CMP",1022,26,,,,,,,,0
"CMP",1022,27,,,,,,,,0
"CMP",1022,28,,,,,,,,0
"CMP",1022,29,,,,,,,,0
"CMP",1022,30,,,,,,,,0
"CMP",1022,31,,,,,,,,0
"CMP",1022,32,,,,,,,,0
"CMP",1022,33,,,,,,,,0
"CMP",1022,34,,,,,,,,0
"CMP",1022,35,,,,,,,,0
"CMP",1022,36,,,,,,,,0
"CMP",1022,37,,,,,,,,0
"CMP",1022,38,,,,,,,,0
"CMP",1022,39,,,,,,,,0
"CMP",1022,40,,,,,,,,0
